internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
135803,Bolitoglossa bramei,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,bramei,,,,,"Wake, Savage &amp; Hanken, 2007",Specimens formerly considered&#160;<em>Bolitoglossa robinisoni</em>&#160;from Valle El Silencio are now thought to belong to this species (E. Arias pers. comm. September 2019).
136082,Bolitoglossa gomezi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,gomezi,,,,,"Wake, Savage &amp; Hanken, 2007",This species was confused with<em>&#160;Bolitoglossa pesrubra</em>&#160;prior to its naming (Wake <em>et al. </em>2007). It has been determined by mtDNA phylogeny to be part of the&#160;<em>B. subpalmata</em> clade (Boza-Oveido <em>et al.</em> 2012).
169678,Loxocemus bicolor,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LOXOCEMIDAE,Loxocemus,bicolor,,,,,"Cope, 1861",
176253,Mesaspis monticola,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Mesaspis,monticola,,,,,"(Cope, 1877)",
176798,Drymobius melanotropis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Drymobius,melanotropis,,,,,"(Cope, 1876)",
176799,Drymobius rhombifer,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Drymobius,rhombifer,,,,,"(Günther, 1860)",
176805,Erythrolamprus bizona,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Erythrolamprus,bizona,,,,,"Jan, 1863",
176806,Geophis brachycephalus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Geophis,brachycephalus,,,,,"(Cope, 1871)",
176808,Geophis ruthveni,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Geophis,ruthveni,,,,,"Werner, 1925",
176820,Imantodes inornatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Imantodes,inornatus,,,,,"(Boulenger, 1896)",
176869,Nothopsis rugosus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Nothopsis,rugosus,,,,,"Cope, 1871",
177444,Pliocercus euryzonus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Pliocercus,euryzonus,,,,,"Cope, 1862",
177498,Rhinobothryum bovallii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Rhinobothryum,bovallii,,,,,"Andersson, 1916",
177499,Siphlophis compressus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Siphlophis,compressus,,,,,"(Daudin, 1803)",
177507,Tantilla vermiformis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Tantilla,vermiformis,,,,,"(Hallowell, 1861)","This species is part of the <span style=""font-style: italic;"">Tantilla calamarina</span> species group (Wilson 1999, Canseco-Márquez <span style=""font-style: italic;"">et al</span>. 2007)."
177512,Urotheca guentheri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Urotheca,guentheri,,,,,"(Dunn, 1938)",
177516,Trimetopon slevini,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Trimetopon,slevini,,,,,"Dunn, 1940",
177564,Rhadinella serperaster,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Rhadinella,serperaster,,,,,"(Cope, 1871)",
178224,Lepidoblepharis xanthostigma,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SPHAERODACTYLIDAE,Lepidoblepharis,xanthostigma,,,,,"(Noble, 1916)","A taxonomic revision is required since this taxon was first described as the subspecies&#160;<em>Lepidoblepharis festae colombianus</em>&#160;by Mechler in 1968, and later elevated to species level by Vanzolini as&#160;<em>L. columbianus</em>&#160;in 1978. However,&#160;<em>L. xanthostigma</em>&#160;is reported to inhabit the same biogeographic zone in Colombia as&#160;<em>L. columbianus</em>, and these two may be conspecific. Further, the morphological difference between&#160;<em>L. xanthostigma</em>&#160;and&#160;<em>L. columbianus</em>&#160;are based on body size and other uninformative characters (J.C. Arredondo pers. comm. 2010)."
178254,Echinosaura apodemus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Echinosaura,apodemus,,,,,"(Uzzell, 1966)",
178294,Lepidophyma reticulatum,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,XANTUSIIDAE,Lepidophyma,reticulatum,,,,,"Taylor, 1955",
178482,Holcosus quadrilineatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TEIIDAE,Holcosus,quadrilineatus,,,,,"(Hallowell, 1861)",
178644,Anolis altae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,altae,,,,,"Dunn, 1930",
178714,Aspidoscelis deppii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TEIIDAE,Aspidoscelis,deppii,,,,,"(Wiegmann, 1834)",
178725,Anolis carpenteri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,carpenteri,,,,,"Echelle, Echelle &amp; Fitch, 1971",
186063,Bolitoglossa robinsoni,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,robinsoni,,,,,"Bolaños &amp; Wake, 2009","The specimens tentatively assigned to this species&#160;might represent four to five different species (Bolaños and Wake 2009,&#160;Hertz 2015)."
186104,Bolitoglossa pygmaea,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,pygmaea,,,,,"Bolaños &amp; Wake, 2009",
190508,Thecadactylus rapicauda,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHYLLODACTYLIDAE,Thecadactylus,rapicauda,,,,,"(Houttuyn, 1782)",Some authors believe that this species is not clearly distinguishable from&#160;<em>Thecadactylus solimoensis</em>&#160;(R. Caicedo pers. comm. 2013)
190608,Leptodrymus pulcherrimus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Leptodrymus,pulcherrimus,,,,,"(Cope, 1874)",
190633,Spilotes pullatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Spilotes,pullatus,,,,,"(Linnaeus, 1758)",
197428,Amastridium veliferum,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Amastridium,veliferum,,,,,"Cope, 1860","Following Peters and Orejas-Miranda (1970)&#160;<em>Amastridium sapperi</em>&#160;has been treated as a subspecies of&#160;<em>A. veliferum</em>, and this arrangement is still followed by some authorities (e.g. Uetz and Hallerman 2010). Recent work, however, generally treats it as a full species (e.g. Wilson and Townsend 2006, Wilson&#160;<em>et al.</em>&#160;2010)."
197436,Holcosus undulatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TEIIDAE,Holcosus,undulatus,,,,,"(Wiegmann, 1834)",
197437,Anolis lemurinus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,lemurinus,,,,,"Cope, 1861","The northern subspecies, <em>Anolis lemurinus bourgeaei</em>, has sometimes been treated as a full species. <em>Anolis rhombifer </em>was synonymized within <em>A. lemurinus </em>by Fitch and Seigel (1984)."
197440,Anolis cristatellus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,cristatellus,,,,,"Duméril &amp; Bibron, 1837","The only record from Mexico was of one specimen reportedly collected from Cozumel over 100 years ago and described as <span style=""font-style: italic;"">ANOLIS cozumelae</span>. Closer inspection of the specimen found this to be a specimen of&#160;<span style=""font-style: italic;"">A. cristatellus</span>, but it has not been reported again on the island and there is now significant doubt regards the validity of this record."
197442,Anolis capito,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,capito,,,,,"Peters, 1863",
197443,Anolis sagrei,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,sagrei,,,,,"Duméril &amp; Bibron, 1837",
197444,Anolis pentaprion,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,pentaprion,,,,,"Cope, 1863",
197448,Anolis cupreus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,cupreus,,,,,"Hallowell, 1860",
197458,Atropoides mexicanus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Atropoides,mexicanus,,,,,"(Duméril, Bibron &amp; Duméril, 1854)",
197460,Basiliscus vittatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CORYTOPHANIDAE,Basiliscus,vittatus,,,,,"Wiegmann, 1828",
197463,Bothriechis schlegelii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Bothriechis,schlegelii,,,,,"(Berthold, 1846)",
197468,Clelia clelia,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Clelia,clelia,,,,,"(Daudin, 1803)",There is a single record of this species in Mexico that is based on a misidentified <em>Clelia scytalina</em>. It is not thought to occur in Mexico.
197471,Coniophanes bipunctatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Coniophanes,bipunctatus,,,,,"(Günther, 1858)",
197476,Corytophanes cristatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CORYTOPHANIDAE,Corytophanes,cristatus,,,,,"(Merrem, 1820)",
197480,Crotalus simus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Crotalus,simus,,,,,"Latreille, 1801","This species is paraphyletic, and resolution is needed to clarify the taxonomic status of <i>Crotalus simus</i> in much of its range. The species concept applied here follows Savage <i>et al.</i> (2005), who designated a neotype for this species and applied the name to Central American snakes formerly considered to belong to <i>C. d. durissus</i>."
197481,Drymobius margaritiferus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Drymobius,margaritiferus,,,,,"(Schlegel, 1837)",
197484,Enulius flavitorques,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Enulius,flavitorques,,,,,"(Cope, 1868)",
197487,Gonatodes albogularis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SPHAERODACTYLIDAE,Gonatodes,albogularis,,,,,"(Duméril &amp; Bibron, 1836)","The status of<em> Gonatodes fuscus&#160;</em>is presently unresolved (S.B. Hedges pers. comm. 2017), and it is retained here as a subspecies of <em>G. albogularis</em> following recent literature."
197488,Gymnophthalmus speciosus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Gymnophthalmus,speciosus,,,,,"(Hallowell, 1861)","In Venezuela, the name ""<em>speciosus</em>"" is used for convenience, but the taxon known as&#160;<em>Gymnophthalmus speciosus</em>&#160;in South America is not the same taxon present in Central America, to which the name <em>G. speciosus </em>is properly applicable (Ugueto and Rivas-Fuenmayor 2010, Vanzolini and Carvalho 1991, Carvalho 1997). This assessment encompasses the species complex as presently understood, including populations from Colombia and Venezuela. Records from southern Apure state in Venezuela represent an undescribed taxon in the process of being described (G. Rivas pers. comm. 2016), and are excluded from this account."
197490,Imantodes gemmistratus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Imantodes,gemmistratus,,,,,"(Cope, 1861)",
197491,Imantodes cenchoa,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Imantodes,cenchoa,,,,,"(Linnaeus, 1758)",
197495,Lepidophyma flavimaculatum,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,XANTUSIIDAE,Lepidophyma,flavimaculatum,,,,,"Duméril, 1851",
197497,Leptodeira annulata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Leptodeira,annulata,,,,,"(Linnaeus, 1758)",This is part of a species complex. Taxonomic work is underway to resolve this complex.
197498,Leptodeira septentrionalis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Leptodeira,septentrionalis,,,,,"Kennicott, 1859","Campbell (1998) considered <em>Leptodeira septentrionalis polysticta</em> (southern Mexico to Costa Rica) to be a distinct species, however considered that it may be conspecific with <em>L. s. ornata</em> of lower Central America and South America. Lee (2000) retained <em>polysticta</em> as a subspecies of&#160; <em>L. septentrionalis</em>, and this scheme is followed here."
197499,Leptophis ahaetulla,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Leptophis,ahaetulla,,,,,"(Linnaeus, 1758)",<em>Leptophis santamartensis</em>&#160;is considered a junior synonym of<em>&#160;L. ahaetulla occidentalis</em>&#160;(Albuquerque&#160;<em>et al.</em>&#160;2012).
197500,Leptophis mexicanus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Leptophis,mexicanus,,,,,"Duméril, Bibron &amp; Duméril, 1854",
198388,Ninia sebae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Ninia,sebae,,,,,"(Duméril, Bibron &amp; Duméril, 1854)",
198389,Oxybelis fulgidus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Oxybelis,fulgidus,,,,,"(Daudin, 1803)",
198390,Oxybelis aeneus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Oxybelis,aeneus,,,,,"(Wagler, 1824)","A recent molecular phylogenetic analysis covering northern populations of&#160;<em>Oxybelis aeneus </em>(from North America to Panama) found three distinct clades in this area, all of which differed from a fourth clade from Trinidad and Tobago (Jadin <em>et al</em>. 2019). These authors refrain from taking taxonomic action pending the results of ongoing research incorporating both molecular and morphological data across the full distribution of this species complex (Jadin<em> et al.</em> in preparation), and suspect that additional cryptic species will be recognized as a result of this work."
198391,Oxyrhopus petolarius,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Oxyrhopus,petolarius,,,,,"(Linnaeus, 1758)","This species and <em>Oxyrhopus petola</em>, both originally described by Linnaeus (1758), have long been recognized to be synonymous. Savage (2011) investigated the complex nomenclatural history of this taxon, and determined <em>O. petolarius</em> to be the correct name for this species."
198394,Phyllodactylus tuberculosus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHYLLODACTYLIDAE,Phyllodactylus,tuberculosus,,,,,"Wiegmann, 1834",
198401,Rhadinaea decorata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Rhadinaea,decorata,,,,,"(Günther, 1858)",
198410,Sceloporus squamosus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHRYNOSOMATIDAE,Sceloporus,squamosus,,,,,"Bocourt, 1874",
198414,Sceloporus variabilis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHRYNOSOMATIDAE,Sceloporus,variabilis,,,,,"Wiegmann, 1834","Based on patterns of multilocus isozyme variation, Mendoza-Quijano <span style=""font-style: italic;"">et al</span>. (1998) recognized <span style=""font-style: italic;"">Sceloporus variabilis marmoratus</span> as a distinct species (<span style=""font-style: italic;"">Sceloporus marmoratus</span>), and they proposed that the remaining <span style=""font-style: italic;"">S. variabilis</span> populations be split into multiple species. In commenting on the proposed split, Crother <span style=""font-style: italic;"">et al</span>. (2000) pointed out that the sample of <span style=""font-style: italic;"">marmoratus </span>was from a single locality more than 500 km from the closest sample of <span style=""font-style: italic;"">S. v. variabilis</span> and concluded that more extensive sampling from intermediate localities is needed to determine if <span style=""font-style: italic;"">marmoratus </span>and <span style=""font-style: italic;"">variabilis </span>are separate lineages. <br/> <br/><span style=""font-style: italic;"">Sceloporus variabilis marmoratus</span> is retained here following Crother <span style=""font-style: italic;"">et al</span>. (2000) and Bell <span style=""font-style: italic;"">et al</span>. (2003) pending further investigation of its taxonomic status."
198423,Sibon nebulatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Sibon,nebulatus,,,,,"(Linnaeus, 1758)",
198450,Sphaerodactylus millepunctatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SPHAERODACTYLIDAE,Sphaerodactylus,millepunctatus,,,,,"Hallowell, 1861","Hedges and McCranie (2012) examined the systematics of this species complex, assigning northern populations to the resurrected <em>Sphenomorphus continentalis</em>. These authors described two new species, <em>S. leonardovaldezi </em>and <em>S. guanajae</em>, based on records from the Bay Islands off the coast of Honduras. More recently, remaining ""<em>S. millepunctatus</em>"" populations from the Bay Islands have been examined and determined to represent two additional, distinct species, <em>S. alphus</em> (Islha de Guanaja) and <em>S. poindexteri</em> (Islha de Utila) (McCranie and Hedges 2013)."
198516,Stenorrhina degenhardtii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Stenorrhina,degenhardtii,,,,,"(Berthold, 1846)",
198521,Thamnophis marcianus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,NATRICIDAE,Thamnophis,marcianus,,,,,"(Baird &amp; Girard, 1853)",
198522,Thamnophis proximus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,NATRICIDAE,Thamnophis,proximus,,,,,"(Say, 1823)",
198526,Tretanorhinus nigroluteus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Tretanorhinus,nigroluteus,,,,,"Cope, 1861",
198540,Xenodon rabdocephalus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Xenodon,rabdocephalus,,,,,"(Wied-Neuwied, 1824)","<em>Xenodon rabdocephalus </em>is believed to be a species complex. Populations from Central America and Colombia that ""almost certainly"" fall outside the true range of <em>Xenodon rabdocephalus </em>sensu stricto were tentatively assigned to the resurrected&#160;<em>Xenodon angustirostris </em>by Myers and McDowell (2014). These authors were however not able to examine the holotype of <em>X. angustirostris</em>, and as such the status of this taxon requires confirmation. Morphological differences between Central American populations identified by Myers and McDowell (2014) further suggest that multiple species may fall within their concept of <em>X. angustirostris</em>. These authors note however that the distribution they propose for this taxon is ""zoogeographically plausible"" and that any effort to delimit species within this group based on the identified differences would amount to guesswork. Myers and McDowell (2014) are more confident in resurrecting <em>Xenodon suspectus </em>from synonymy with <em>X. rabdocerphalus</em>, but this account follows the Reptile Database (Uetz <em>et al</em>. 2018) in retaining both taxa within the <em>X. rabdocephalus </em>complex until its taxonomy is more fully-resolved."
199734,Mesoscincus managuae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Mesoscincus,managuae,,,,,"(Dunn, 1933)",
203028,Celestus cyanochloris,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Celestus,cyanochloris,,,,,"Cope, 1894",
203032,Celestus hylaius,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Celestus,hylaius,,,,,"Savage &amp; Lips, 1994",
203036,Celestus orobius,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Celestus,orobius,,,,,"Savage &amp; Lips, 1994",
203039,Coloptychon rhombifer,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Coloptychon,rhombifer,,,,,"(Peters, 1876)",
203040,Diploglossus bilobatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Diploglossus,bilobatus,,,,,"(O'Shaugnessy, 1874)",
203042,Diploglossus monotropis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Diploglossus,monotropis,,,,,"(Kuhl, 1820)",
203044,Basiliscus basiliscus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CORYTOPHANIDAE,Basiliscus,basiliscus,,,,,"(Linnaeus, 1758)",
203046,Basiliscus plumifrons,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CORYTOPHANIDAE,Basiliscus,plumifrons,,,,,"Cope, 1876",
203047,Coleonyx mitratus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,EUBLEPHARIDAE,Coleonyx,mitratus,,,,,"(Peters, 1863)",
203048,Anadia ocellata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Anadia,ocellata,,,,,"Gray, 1845",
203050,Bachia blairi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Bachia,blairi,,,,,"(Dunn, 1940)","This species was briefly considered a synonym of <i>Bachia pallidiceps</i> following Dixon (1973), but was removed from synonymy by McDiarmid and DeWeese (1977). While generally treated as a valid species, some authorities continue to recognize <i>B. blairi</i> as a junior synonym of <i>B. pallidiceps</i>, apparently on the basis that the ""only clear difference seems to be a bright dorsolateral stripe in <i>pallidiceps</i> that is missing from <i>blairi</i>"" (Uetz and Hallerman 2010)."
203077,Anolis aquaticus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,aquaticus,,,,,"Taylor, 1956",
203078,Anolis auratus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,auratus,,,,,"Daudin, 1802",
203083,Anolis charlesmyersi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,charlesmyersi,,,,,"Köhler, 2010",
203087,Anolis cryptolimifrons,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,cryptolimifrons,,,,,"Köhler &amp; Sunyer, 2008",
203088,Anolis datzorum,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,datzorum,,,,,"Köhler, Ponce, Sunyer &amp; Batista, 2007",
203089,Anolis frenatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,frenatus,,,,,"Cope, 1899",
203095,Anolis humilis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,humilis,,,,,"Peters, 1863","<p><em>Anolis quaggulus</em> was removed from synonymy with <em>A.</em>&#160;<em>humilis </em>by Köhler&#160;(2003), but the diagnostic characters this author uses to distinguish the two taxa are considered insufficient by Poe <em>et al. </em>(2016)<em>.&#160;</em><em>Anolis humilis marsupialis</em>&#160;was elevated to specific status by Savage and Bolaños (2009), an action upheld by Köhler<em> et al.</em> (2015).</p>"
203096,Anolis ibanezi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,ibanezi,,,,,"Poe, Latella, Ryan &amp; Schaad, 2009",
203097,Anolis insignis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,insignis,,,,,"Cope, 1871",
203100,Anolis kemptoni,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,kemptoni,,,,,"Dunn, 1940",<p>Both Hulebak and Poe (2006) and Ponce and Köhler (2008) synonymized <em>Anolis pandoensis</em> within&#160;<em>Anolis</em> <em>kemptoni</em>.</p>
203104,Anolis limifrons,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,limifrons,,,,,"Cope, 1871","G. Köhler (pers. comm. 2012) suggests that records from the Pacific versant presently included within this species may represent a separate species, for which the name <em>Anolis pulchripes </em>is available, but taxonomic research is needed to confirm this. Poe (2016) notes that the characters used to distinguish this species from <em>Anolis zeus</em>, presently recognized as a distinct species, are not reliable."
203107,Anolis microtus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,microtus,,,,,"Cope, 1871","Several Panamanian populations previously referred to as <em>Anolis microtus </em>are now referred to as <em>Anolis ginaelisae</em> Lotzkat, Hertz, Bienentreu &amp; Köhler, 2013."
203111,Anolis osa,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,osa,,,,,"Köhler, Dehling &amp; Köhler, 2010",
203112,Anolis oxylophus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,oxylophus,,,,,"Cope, 1876","There remains some confusion as to whether <span style=""font-style: italic;"">Anolis lionotus </span>is a separate species from the very similar <em>A. oxylophus</em>, a situation complicated by the apparent loss of the Panamanian <em>A. lionotus</em> holotype (Wilson <em>et al.</em> 2010). Citing unpublished work, Köhler (2001) justified earlier works (Köhler 1999, 2000) that treated <em>A. oxylophus</em>  as a synonym without comment. As no published work has yet formally  synonymized these taxa, however, this account follows Savage (2002) and  Wilson <em>et al.</em> (2010) in considering <em>A. lionotus</em> a separate species from <em>A. oxylophus</em>, with <em>A. oxylophus </em>ranging from Honduras to western Panama."
203115,Anolis polylepis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,polylepis,,,,,"Peyers, 1874",
203123,Anolis townsendi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,townsendi,,,,,"Stejneger, 1900",
203125,Anolis tropidolepis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,tropidolepis,,,,,"Boulenger, 1885",
203126,Anolis unilobatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,unilobatus,,,,,"Köhler &amp; Vesely, 2010",Was formerly treated as part of <em>Anolis sericeus</em>.
203132,Anolis woodi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DACTYLOIDAE,Anolis,woodi,,,,,"Dunn, 1940",
203161,Polychrus gutturosus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,POLYCHROTIDAE,Polychrus,gutturosus,,,,,"Berthold, 1846",
203175,Sphaerodactylus graptolaemus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SPHAERODACTYLIDAE,Sphaerodactylus,graptolaemus,,,,,"Harris &amp; Kluge, 1984",
203176,Sphaerodactylus homolepis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SPHAERODACTYLIDAE,Sphaerodactylus,homolepis,,,,,"Cope, 1886",
203178,Sphaerodactylus pacificus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SPHAERODACTYLIDAE,Sphaerodactylus,pacificus,,,,,"Stejneger, 1903",
203180,Ameiva ameiva,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TEIIDAE,Ameiva,ameiva,,,,,"(Linnaeus, 1758)","<em>Ameiva ameiva </em>is a known species complex, but its taxonomy has never been investigated in detail and species boundaries are not clear. Ugueto and Harvey (2011)&#160;conducted a preliminary study of variation in this group, which strongly suggested that Lesser Antilles populations attributed to this species are specifically distinct from forms found in the mainland, Swan Island, and Trinidad &amp; Tobago. These authors recognized two species, <em>A. atrigularis</em> and <em>A. praesignis</em>, from within Venezuelan populations attributed to this species, but indicated that additional species exist within the complex. Henderson and Powell informally recognize the Lesser Antilles populations under the name <em>Ameiva aquilina</em>, and this name has recently been used in grey literature (Sadjak<em> et al. </em>2016); this form is retained here within <em>Ameiva ameiva</em> pending clarification of species boundaries within this complex."
203193,Anomalepis mexicanus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANOMALEPIDIDAE,Anomalepis,mexicanus,,,,,"Jan, 1860",
203195,Helminthophis frontalis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANOMALEPIDIDAE,Helminthophis,frontalis,,,,,"(Peters, 1860)",
203197,Liotyphlops albirostris,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANOMALEPIDIDAE,Liotyphlops,albirostris,,,,,"(Peters, 1857)",
